title,score,connect_url
"
濂虫硶鍖绘墜璁颁箣鏉ヨ鑰?",4.8,/movie/20131
"
鍒哄淇℃潯
",5.5,/movie/19111
"
浜斿崄搴﹂粦
",5,/movie/20130
"
鐩栦笘璋庤█
",5.5,/movie/20129
"
閫冧骸鍍靛案宀?",5.3,/movie/20128
"
澶滆壊浜虹敓
",6.2,/movie/20122
"
鍋ュ繕鏉?",6.9,/movie/20118
"
鍋ュ繕鏉?",6.9,/movie/20118
"
鏆楁潃娓告垙
",3.8,/movie/18865
"
鏉€浜哄悎绾?",3.5,/movie/20117
"
鎴戠殑璇楃瘒
",7.7,/movie/20116
"
閭ｅ勾澶忓ぉ浣犲幓浜嗗摢閲?",4.7,/movie/19577
"
鏄熶箣浜?",8.3,/movie/20114
"
鐖嗗ご
",5.5,/movie/20111
"
鍒戞煴涔嬪湴2
",4.9,/movie/20108
"
琛€娴撲簬缃?",6.4,/movie/20107
"
鐏鎵?",6.9,/movie/20106
"
鎽搁噾绗戝皦
",3.4,/movie/19742
"
鍦颁笅鍚籟DVD鐗圿
",7,/movie/20105
"
寰蜂簯绀?017涓侀厜骞村紑绠卞簡鍏?",6.5,/movie/20095
"
绗?9灞婂ゥ鏂崱棰佸鍏哥ぜ
",5.6,/movie/20094
"
鍗楄竟鏈変綘
",6.4,/movie/20090
"
寮楀叞鍏?",8.1,/movie/19805
"
鐢滆湝铚?",8.7,/movie/20081
"
钘╃
",6.8,/movie/20048
"
娆箰濂藉０闊?",8.2,/movie/20035
"
鍙槸涓栫晫灏藉ご
",6.8,/movie/20075
"
浣犲ソ锛岀柉瀛愶紒
",7.1,/movie/20074
"
鐪嬩簡鍙堢湅
",7.1,/movie/20071
"
鐑琛楀尯鐢靛奖鐗?",5.6,/movie/20069
"
鍏卞姪
",6.8,/movie/20066
"
鏍″悎鍞卞洟鐨勭瀵?",8.7,/movie/20067
"
鎯呭湥
",6.1,/movie/19578
"
楝艰瘽鎬皥路绁ヤ簯瀵?",6.2,/movie/20062
"
闄勫睘缇庝附
",6.5,/movie/20061
"
鍡滆灏嗗啗
",3.6,/movie/20055
"
鏂板濡堝啀鐖辨垜涓€娆?",4.2,/movie/6113
"
鑰佸购
",8.1,/movie/20054
"
鐧藉ご鐩?",6.1,/movie/20050
"
鍒暡涓ゆ闂?",4.7,/movie/20051
"
鏃犲涓哄
",7.3,/movie/20046
"
鏃犳晫鐞冮瀷
",7.4,/movie/20040
"
鐢熷寲鍗辨満6锛氱粓绔燵鏈垹鍑忕増]
",6.7,/movie/19398
"
鐜嬭€?",7.4,/movie/20037
"
鐏北涓嬬殑浜虹敓
",7.1,/movie/20038
"
楣?",9.2,/movie/20036
"
瀹岀編鏈夊缇嶽棰勫憡鐗嘳
",5.6,/movie/20034
"
涓€璺『椋?",6.7,/movie/20028
"
閾侀亾椋炶檸
",5.1,/movie/19491
"
鏉€鎴兘甯傦細O
",7.9,/movie/20025
"
鏁扮爜瀹濊礉澶у啋闄﹖ri.绗?绔狅細涓уけ
",6.3,/movie/20018
"
缂炵濂戠害
",7.3,/movie/20017
"
绁炲鍔ㄧ墿鍦ㄥ摢閲?",7.9,/movie/18869
"
绗竴澶汉
",6.7,/movie/20016
"
鏆村姏闊崇
",6.6,/movie/20014
"
鐙楃嫍鐩戞姢鏉?",5.5,/movie/20015
"
蹇冪悊鍖荤敓
",5.1,/movie/20011
"
澶┖鏃呭
",6.9,/movie/19655
"
鐖卞疇
",5.9,/movie/20009
"
璇″尰褰?",3.7,/movie/20008
"
鏌愪汉鐨勭洰鍏?",8.2,/movie/20007
"
鏈哄櫒鐢峰弸
",3.2,/movie/20003
"
鏈€鍚庣殑瀹跺涵
",7.2,/movie/20002
"
鍙嬪啗鍊掍笅
",6.8,/movie/20000
"
閭ｅコ瀛╃湡甯?",4.5,/movie/19999
"
缃楁浖钂傚厠娑堜骸鍙?",7.7,/movie/19492
"
閽熺鍑?",3.5,/movie/19996
"
鎬ラ€熺媯濂?",5.5,/movie/19990
"
鐧戒簯妗?",3,/movie/19989
"
闈掔┖鍛愬枈
",6.5,/movie/19988
"
XX
",5.3,/movie/19985
"
鍙︽湁浠栬矾
",6.2,/movie/19986
"
瓒呴珮閫燂紒鍙傚嫟浜や唬褰掓潵
",6,/movie/19980
"
闃夸慨缃?",7.2,/movie/19977
"
浜″懡闆峰尯
",5.5,/movie/19978
"
鑺辩敯鍠滀簨2010
",5.2,/movie/249
"
2017骞碞BA鍏ㄦ槑鏄熷懆鏈?",7.5,/movie/19970
"
鍍靛案涓栫晫澶ф垬
",7.3,/movie/9428
"
鏍煎皵灏煎崱
",6.1,/movie/19964
"
娴佽鐨勫績
",5.5,/movie/19963
"
鏈堝厜鐢峰
",7.2,/movie/19933
"
涓崕鏂欑悊甯?",3.8,/movie/19959
"
褰煎哺宀?",4.3,/movie/19958
"
绉樺瘑
",7.8,/movie/5521
"
鎴堝痉鏂€?",5.6,/movie/19957
"
鏂规皬瀹舵棌
",6.7,/movie/19955
"
鏃ラ暱浼煎瞾[DVD鐗圿
",6.7,/movie/19956
"
娴锋磱濂囩紭
",7.6,/movie/19266
"
濂冲鐫＄潃浜?",5.8,/movie/19953
"
鐏槦鏉ヤ俊
",5.8,/movie/19954
"
绂侀棴
",5,/movie/19951
"
閭ｄ竴鏅氾紝鎴戠煡閬撲綘鍋氫簡浠€涔?",5,/movie/19952
"
鐖哥埜鐨?娆″绀?",3,/movie/19949
"
榛戠柉濠嗗瓙鐨勪竾鍦ｈ妭
",4.9,/movie/19945
"
闆勭嫯
",7.3,/movie/19844
"
鎵浆閽卞潳
",5.3,/movie/19940
"
绗?9灞婃牸鑾辩編濂栭濂栧吀绀?",6,/movie/19939
"
灏镐綋娲惧2锛氬奖涔嬩功
",4.2,/movie/19935
"
澶╁笀涔嬩節杞疆鍥炵洏
",3.2,/movie/19936
"
闂磋皪鍚岀洘
",6.9,/movie/19145
"
濂囧紓鍗氬＋
",7.7,/movie/18868
"
鎽嗘浮浜?",4,/movie/19437
"
鍩庡競鐚庝汉
",7.1,/movie/19927
"
鍥犱负鐖?",6.4,/movie/19926
"
瓒呯骇骞煎効鍥?",2.6,/movie/19924
"
绗斾粰澶ф垬璐炲瓙
",4,/movie/19925
"
鍩冨灏斾笌娆у唴鏂壒
",8.8,/movie/19916
"
榛戝浼犺5锛氳鎴?",5.6,/movie/19710
"
灏戝勾宸存瘮浼?",6.8,/movie/19915
"
娼樿彶娲涘か28鍕囧＋
",7.1,/movie/19913
"
鏃犲悕濂冲
",6.4,/movie/19908
"
澶у崼璐濊偗涔嬪€掗湁鐗瑰伐鐔?",4.3,/movie/19773
"
鍗佸瓧杩芥潃浠?
",2.8,/movie/19906
"
瑭瑰Ξ寮楃殑鑲変綋
",5.4,/movie/5781
"
鍖楁瀬澶у啋闄?",6.7,/movie/19905
"
娴极鎼。
",3.5,/movie/19901
"
寮垁
",6.5,/movie/5494
"
鐢熸鐙欏嚮
",7.7,/movie/519
"
2017骞翠腑澶數瑙嗗彴鍏冨鏅氫細
",6.6,/movie/19898
"
2017婀栧崡鍗鍏冨鍠滀箰浼?",6.5,/movie/19897
"
鍐板窛鏃朵唬5锛氭槦闄呯鎾?",6.6,/movie/18416
"
姹熸箹鎮插墽
",3,/movie/19896
"
椋熶汉宀?",2.8,/movie/19895
"
娴鍓戝績
",7.7,/movie/6755
"
浜洪浜ゆ槗鎵€
",5.8,/movie/19894
"
琛€鎴橀挗閿箔
",8.7,/movie/19112
"
涓€涓囧叕閲岀殑绾﹀畾
",4.6,/movie/19886
"
涓嶈壇濂宠
",3.9,/movie/19883
"
闅忓績鎵€娆?",6.7,/movie/19884
"
娴疯竟鐨勬浖褰绘柉鐗?",8.6,/movie/19792
"
鐥炲瓙鑻遍泟涔嬪叏闈㈠紑鎴?",6.4,/movie/4312
"
缇庡浗鐗ф瓕
",6.7,/movie/19880
"
瑗挎父璁颁箣閿佸灏侀瓟濉?",2.8,/movie/19875
"
杈涘反杈句笌缇庝汉楸煎叕涓?",2.6,/movie/19876
"
钂欏湀澶╀娇
",2.7,/movie/19874
"
澶滆鍔ㄧ墿
",7.4,/movie/19470
"
鍚﹁
",7.1,/movie/19871
"
鍗у簳鑲ュ3
",6.5,/movie/5063
"
閾舵渤鏈烘敾闃燂細瑙夐啋鐨勫熀鍥?",7.6,/movie/19863
"
鏈€鍚庨€氳瘽
",3.5,/movie/19862
"
鍗у簳鑲ュ2
",6.5,/movie/5073
"
濂囨満灏戝勾
",5.2,/movie/19854
"
鎭?",2.5,/movie/19845
"
瓒呯骇濡堝
",6.8,/movie/5182
"
澶卞績鑰?",3.7,/movie/19837
"
鐖变箣濂冲帆
",6.2,/movie/19836
"
娴锋墎鐜?
",6.2,/movie/9597
"
鎴樺墠绔ュ勾
",6.8,/movie/19829
"
鏉ユ壘鎴?",5.3,/movie/19828
"
闃冲厜妯?",6.7,/movie/19826
"
鐥炲瓙鐚玔DVD鐗圿
",6.3,/movie/19827
"
娴锋墎鐜?",7.5,/movie/3675
"
鏌忔灄瀛ゅ奖
",6.6,/movie/19825
"
澶忕編鐨勮悿鐏櫕
",5.9,/movie/19821
"
琛€鑲変箣韬?",7.3,/movie/8461
"
鍋峰ぉ瀵瑰喅
",6.5,/movie/19820
"
闈炶瘹鍕挎壈2
",6.5,/movie/259
"
鍔熷か鏈哄櫒渚?",3.2,/movie/19819
"
鎴愰暱杈圭紭
",7.7,/movie/19818
"
寰蜂簯绀句笝鐢冲勾灏佺搴嗗吀
",7.5,/movie/19817
"
姝讳骸鏁呬簨
",3.3,/movie/19816
"
浣犵殑鍚嶅瓧銆俒DVD鐗圿
",8.5,/movie/19312
"
榛戞殫姝ｄ箟鑱旂洘
",7.3,/movie/19812
"
闈炶瘹鍕挎壈
",7.1,/movie/312
"
鍏ㄦ皯鎴樹簤
",5.5,/movie/19810
"
钁涘煄浜嬩欢
",6.4,/movie/19811
"
澶фⅵ瑗挎父2閾佹墖鍏富
",3.6,/movie/19807
"
闄嶄复
",7.8,/movie/19654
"
澶╅緳鐗规敾闃?",7.6,/movie/374
"
闆ㄥ煄鏁呬簨
",5.2,/movie/19803
"
涓€浠ｅ畻甯?",7.7,/movie/7816
"
姣斿埄路鏋楁仼鐨勪腑鍦烘垬浜?",8.5,/movie/18875
"
鑰佺偖鍎?",8,/movie/16612
"
鐧借泧浼犺
",4.7,/movie/631
"
缃伓涔嬪煄2
",6.7,/movie/13328
"
鍗栧骇澶х數褰?",3.7,/movie/1198
"
鍗佸叏涔濈編涔嬬湡鐖辨棤鍙?",4.1,/movie/19801
"
璁╁瓙寮归
",8.7,/movie/281
"
澶╀笅鏃犺醇
",7.6,/movie/3221
"
2017涓滄柟鍗鏄ヨ妭鑱旀鏅氫細
",6.8,/movie/19800
"
2017姹熻嫃鍗鏄ヨ妭鑱旀鏅氫細
",6,/movie/19799
"
鎬墿鍙敜
",7.2,/movie/19754
"
缃伓涔嬪煄
",8.5,/movie/3714
"
鍐掔墝鍗у簳
",3.8,/movie/19798
"
涓€璺€嗛
",4.4,/movie/19796
"
鐖变笂璇曠潯甯?",3.3,/movie/19797
"
2017骞翠腑澶數瑙嗗彴鏄ヨ妭鑱旀鏅氫細
",7.7,/movie/19795
"
涓嶈涓嶆暎
",7.8,/movie/910
"
娌″畬娌′簡
",7.5,/movie/4295
"
2017杈藉畞鍗鏄ヨ妭鑱旀鏅氫細
",6.8,/movie/19794
"
闂归鏍″洯
",5.1,/movie/19791
"
2017瀹夊窘鍗鏄ユ櫄
",6.1,/movie/19793
"
鏉犱笂寮€鑺?",3.6,/movie/18894
"
妫北涓暀涔犳墍
",7.2,/movie/19789
"
鐐逛簲姝?",6.5,/movie/19790
"
鍔熷か鍥涗緺
",2.4,/movie/19785
"
2017灞变笢鍗楦″勾鏄ユ櫄
",6.3,/movie/19784
"
榛戝瓙鐨勭鐞冨啲瀛ｆ澂鎬婚泦绡囷細闂ㄧ殑鍙︿竴渚?",6.5,/movie/19782
"
鐫＄編浜虹殑璇呭拻
",4.3,/movie/19780
"
鐖变箰涔嬪煄
",8.4,/movie/19781
"
鐢叉柟涔欐柟
",8.2,/movie/19776
"
鎴愰暱鎭嬬埍鍚?",7.1,/movie/19775
"
鐘姜澶у笀
",6,/movie/19769
"
鎴戝湪鏁呭淇枃鐗?",7.4,/movie/19732
"
2017婀栧崡鍗灏忓勾澶滄槬鑺傛櫄浼?",6.5,/movie/19768
"
璺槗路寰锋媺鍏嬫柉鐨勭涔濇潯鍛?",6.6,/movie/19759
"
鎴戞槸甯冭幈鍏?",8.1,/movie/19758
"
鍐伴洩鍕囧＋3
",5.4,/movie/19753
"
鍥界帇鐨勯€夋嫨
",7.2,/movie/19751
"
鍏堥攱涔嬮偅鏃堕潚鏄?",4.2,/movie/19752
"
鐗瑰帀灞?",4.2,/movie/19747
"
澶╄祼涔嬪コ
",6.8,/movie/19746
"
鎴戜笉鏄綐閲戣幉
",6.8,/movie/19035
"
鍐伴洩鍕囧＋2锛氱┖闄嶄俊鏉?",6,/movie/6333
"
缁濅笘绁炲伔
",4.3,/movie/19744
"
鐧炬潯澶ч亾
",6.6,/movie/19743
"
灏戝勾
",5.8,/movie/19741
"
鏉€鎵嬬娌?",4.6,/movie/19740
"
娴佹氮鐚矋鍕?",8.1,/movie/19738
"
鍗℃帹濂崇帇
",7.3,/movie/19737
"
鍛煎惛姝ｅ父
",5.9,/movie/19736
"
鍐伴洩鍕囧＋
",7.1,/movie/6436
"
鍛嗗憜璁″垝
",3.3,/movie/19731
"
鏃ユ湰鏈€鍧忕殑瀹朵紮浠?",6.7,/movie/19729
"
杩峰け锛氭秷澶辩殑濂充汉
",6.8,/movie/19730
"
鍒哄淇℃潯锛氳绯?",7.2,/movie/16212
"
渚犳帰鏉板厠锛氭案涓嶅洖澶?",5.9,/movie/18874
"
姊呮牸闆风殑闄烽槺
",6.9,/movie/19723
"
瀹侀潤鐨勭儹鎯?",7,/movie/19722
"
鏄熺涔嬫捣
",5.3,/movie/19721
"
鐙楀挰鐙?",4.8,/movie/19718
"
鍥㈠湴
",7,/movie/19719
"
宸撮噷
",6.5,/movie/19714
"
娼樺鎷?",7.4,/movie/19712
"
闈炴床鐚
",9,/movie/10635
"
閲戝垰
",7.7,/movie/4381
"
缂╂按鎯呬汉姊?",6.6,/movie/19696
"
灏忓皬浜?",7.4,/movie/19697
"
瓒呰兘澶洃2涔嬮粍閲戝彸鎵?",4.3,/movie/19692
"
搴熸煷鐗瑰伐
",6,/movie/19689
"
鎴戞潵涔?",5.8,/movie/19690
"
琚姭鎸佺殑鐖辨儏
",5.1,/movie/19688
"
鍙︿竴涓湴鐞?",7.3,/movie/766
"
鑴卞崟瀹濆吀
",3.5,/movie/19687
"
姝讳骸椋炶溅3锛氬湴鐙辩儓鐒?",5.7,/movie/6898
"
榛戞殫妤煎眰
",5.5,/movie/4985
"
闄嗗皬鍑や紶濂囦箣闄嗗皬鍑ゅ墠浼?",7.3,/movie/806
"
涓夊皯鐖风殑鍓?",4.9,/movie/19311
"
鐢电珵楂樻牎2
",5.5,/movie/19685
"
瀵屽＋瀹舵棌2017
",8.4,/movie/19683
"
姝讳骸椋炶溅2050
",3.3,/movie/19684
"
绉﹀鐨囬櫟鐨勬儕澶╃瀵?",4.4,/movie/19682
"
閫変腑涔嬩汉
",7.7,/movie/19681
"
闄烽槺
",3.4,/movie/19675
"
姊呮牸闆风殑浜¤€?",7.2,/movie/19674
"
姝讳骸椋炶溅2
",5.7,/movie/339
"
涓虹埍鏀炬墜
",3.2,/movie/19672
"
鎴戜滑鐨勪笘鐣?",8.4,/movie/19671
"
浜氬巻灞卞ぇ澶у笣
",7.3,/movie/573
"
鑰佽厰
",5.2,/movie/19668
"
缁堢粨姝﹀櫒
",4.2,/movie/19660
"
閫熷害涓庢縺鎯?
",8.3,/movie/14251
"
濂ュ埄鏈€寮€蹇冪殑涓€澶?",7.3,/movie/19657
"
鎴戜笉鏄潕杩炴ū
",4,/movie/19656
"
姝讳骸椋炶溅
",7.4,/movie/321
"
灏戝勾姊?",6.5,/movie/19650
"
鍙樿韩澶х洍
",5.8,/movie/19646
"
榄斿鸡浼犺
",7.5,/movie/19114
"
寮傜被涔嬩袱鐢熷
",4.1,/movie/19644
"
绉樺瘑
",5.2,/movie/19641
"
8鑻遍噷
",8,/movie/7238
"
鍐涚伀鍘?",4.1,/movie/19635
"
绗簩娆′簩鍗佸瞾
",6.9,/movie/19631
"
涓€鏍圭妫?",3.5,/movie/19628
"
浠欏尰绁炲帹
",4.1,/movie/19623
"
鍛借繍瑙勫垝灞€
",6.9,/movie/801
"
鐏甸瓊绾告墡搴?",6.5,/movie/19618
"
鍍靛案鏂板
",8.1,/movie/5007
"
鏉€鎴兘甯?
",6.6,/movie/1334
"
鍔熷か
",7.8,/movie/390
"
瓒呯骇鎴樿埌
",6.6,/movie/4900
"
鏉€鎴兘甯?
",6.7,/movie/1005
"
瓒呯骇蹇€?",4.6,/movie/19330
"
鏋侀€熶箣宸?",5,/movie/19600
"
绁栫埗
",6.2,/movie/19593
"
榄斿彂绮剧伒
",7.3,/movie/18944
"
鍑勭伒瀹?",3.5,/movie/19588
"
濡備綍涓庢垜鐨勭尗鍒嗘墜
",6.1,/movie/19582
"
鍚岀骇鐢?",8.7,/movie/19581
"
鍐伴洩濂崇殗涔嬪啲鏃ラ瓟鍜抂棰勫憡鐗嘳
",4.8,/movie/19579
"
鍑忔硶浜虹敓
",4.3,/movie/19580
"
28宀佹湭鎴愬勾
",5.7,/movie/19576
"
涓滀含涓嶇儹
",4.8,/movie/19574
"
楂樺彴瀹剁殑鎴愬憳
",6,/movie/19567
"
鍊熺潃闆ㄧ偣璇寸埍浣?",8.5,/movie/19566
"
浣犱細鍦ㄩ偅閲屽悧
",6.6,/movie/19563
"
澶哄疂鑱旂洘
",7.1,/movie/5993
"
澶т睛鎺㈢灏旀懇鏂?锛氳褰辨父鎴?",7.5,/movie/3575
"
浜洪奔鏍¤姳
",2.9,/movie/19562
"
鏌滀腑閲庡吔
",7.3,/movie/19561
"
鐜嬭彶锛氬够涔愪竴鍦烘紨鍞变細
",8.4,/movie/19555
"
澶т睛鎺㈢灏旀懇鏂?",7.5,/movie/767
"
浼ょ墿璇?锛氱儹琛€绡?",8.1,/movie/19551
"
鏈€钀岃韩楂樺樊
",3.9,/movie/19300
"
閽㈤搧楠戝＋
",3.7,/movie/19474
"
涓偑
",7,/movie/19546
"
婀栧崡鍗2017璺ㄥ勾婕斿敱浼?",6.5,/movie/19544
"
涓偑
",7,/movie/19546
"
婀栧崡鍗2017璺ㄥ勾婕斿敱浼?",6.5,/movie/19544
"
澶勫瓙涔嬪北
",8.2,/movie/19545
"
姹熻嫃鍗2017璺ㄥ勾婕斿敱浼?",5.3,/movie/19539
"
閭诲澶ц幢璋?",6.1,/movie/19093
"
涓滄柟鍗2017璺ㄥ勾婕斿敱浼?",5.3,/movie/19531
"
鍖椾含鍗2017璺ㄥ勾婕斿敱浼?",7,/movie/19530
"
娴欐睙鍗2017璺ㄥ勾婕斿敱浼?",5.2,/movie/19529
"
澶ф樉绁炲▉
",4.2,/movie/19528
"
鐏溅涓婄殑濂冲
",6.4,/movie/19527
"
涓夊皯鐖风殑鍓?",7.2,/movie/19526
"
姘寸摱搴?",7.1,/movie/19525
"
楹﹀厹褰撳綋浼存垜蹇?",8.4,/movie/4603
"
鎬ㄧ伒鍦颁笅瀹?",2.4,/movie/19522
"
瓒呯骇鏃犳晫鎺岄棬鐙楋細浜哄厰鐨勮瘏鍜?",8.2,/movie/19520
"
涓€涓浗瀹剁殑璇炵敓
",5.4,/movie/19515
"
鑸捣鐜嬩箣榛勯噾鍩?",7.8,/movie/19336
"
铦欒潬渚狅細绐佽闃垮崱濮?",7.8,/movie/13020
"
铏圭尗钃濆厰鐏嚖鍑?",5.4,/movie/19513
"
绮剧伒鐜嬪骇[DVD鐗圿
",7.4,/movie/19512
"
鎯婃儏鍥涚櫨骞?",7.8,/movie/3579
"
鍙嬫儏宀佹湀灞遍浮鏁呬簨
",7.3,/movie/19511
"
鎱堟偛
",4.2,/movie/19506
"
鑹捐幉濞滃叕涓讳笌闃跨摝娲涚帇鍥戒箣璋?",6.1,/movie/19507
"
鐗欑嫾銆圙ARO銆?DIVINEFLAME-
",7.8,/movie/19503
"
鍕囧＋涔嬮棬
",3.5,/movie/19203
"
鎭嬬埍璋?",7.7,/movie/19496
"
绁炵鍗氬＋2016鍦ｈ癁鐗瑰埆绡?",6.9,/movie/19497
"
鍑舵墜杩樻湭鐫?",4,/movie/18903
"
瓒呯骇鏃犳晫鎺岄棬鐙楋細闈㈠寘涓庢浜′簨浠?",8.2,/movie/19490
"
鏀诲３鏈哄姩闃?锛氭棤缃?",9,/movie/7849
"
鐙嚜
",4.7,/movie/19486
"
浼氳鍒哄
",7.3,/movie/19314
"
鍍垫寔
",6.2,/movie/19485
"
鏂板浜嬩欢
",7.3,/movie/476
"
鐢风嫄鑱婃枊
",6.1,/movie/19484
"
瓒呮劅鐚庢潃锛氬湥璇炵壒鍒瘒
",8.1,/movie/19483
"
鏃犲悕濂冲案
",7.4,/movie/19479
"
浼ゅ績寰€浜?",6.5,/movie/19478
"
妞嶇墿鍥鹃壌
",6.1,/movie/19220
"
璁ㄥ帉鐨勫コ浜?",5.7,/movie/19477
"
鐜嬬墝寰″彶鐚庡鏁欏
",6.2,/movie/19476
"
璐濆ゥ姝﹀か
",6.6,/movie/1167
"
鎭愭€栫瑪璁?",2.6,/movie/19475
"
娣辨捣娴╁姭
",7,/movie/19150
"
涔濋緳鍐板
",6.5,/movie/19472
"
绗戞灄瓒崇悆
",2.8,/movie/19471
"
浣嗕竵瀵嗙爜
",6.2,/movie/18866
"
閿欎贡鐨勪竴浠?",6.9,/movie/19466
"
瀹欐柉涔嬪瓙锛氳但鎷夊厠鍕掓柉
",6,/movie/12309
"
閿欎贡鐨勪竴浠?",6.9,/movie/19466
"
瀹欐柉涔嬪瓙锛氳但鎷夊厠鍕掓柉
",6,/movie/12309
"
鐩哥埍涓€澶?",7.3,/movie/19464
"
234璇寸埍浣?",6.1,/movie/18652
"
骞冲嚒鐨勪笘鐣?",6.6,/movie/19462
"
鍒姽璞?",6.8,/movie/19457
"
澶ф磱涔嬮棿鐨勭伅鍏?",6.7,/movie/19458
"
涓滃寳寰€浜嬩箣鐥炲瓙璁粌钀?",3.5,/movie/19454
"
瓒呯骇绁炰竵鐥?",4.2,/movie/19453
"
濉旀礇
",7.7,/movie/19452
"
瓒呯骇鏃犳晫鎺岄棬鐙楋細鍓冨垁杈圭紭
",8.8,/movie/19447
"
浣╁皬濮愮殑濂囧够鍩庡牎
",7.3,/movie/19097
"
浠ｅ彿47
",5.9,/movie/16115
"
鐖嗙瑧铏瓙
",9,/movie/19446
"
绌哄皷寮?",4.9,/movie/19445
"
婵戞埛鍐呮捣
",8.2,/movie/19444
"
鐖嗙瑧铏瓙2
",9,/movie/19442
"
璇风偣璧?",6.5,/movie/19440
"
绁炲瀹濊礉鍓у満鐗堬細娉㈠皵鍑凹鎭╀笌鏈哄阀鐨勭帥鍚夊畨濞?",6.7,/movie/19439
"
涓嬩紬涔嬬埍
",7.4,/movie/19436
"
瓒呯骇鏃犳晫鎺岄棬鐙楋細鏈堢悆閲庨璁?",8.6,/movie/19432
"
鐖嗙瑧铏瓙3
",9.4,/movie/19425
"
閲屾櫘鍝堟牴
",7.5,/movie/19426
"
鎬绘湁涓€澶?",8.7,/movie/19424
"
鍖栬韩
",5.6,/movie/19418
"
鏉版．鍦ㄥお绌?",5.8,/movie/19416
"
瓒呯骇鏃犳晫鎺岄棬鐙楋細寮曢箙鍏ュ
",8.8,/movie/19417
"
鍥介檯鏉€鎵嬬殑鐪熷疄鍥炲繂褰?",6.2,/movie/19415
"
澶┖鍫″瀿鍗℃媺鐙勫姞锛氳鍒?",6.9,/movie/13790
"
鑲插┐瀹?",4.7,/movie/19414
"
閾舵渤鎶ゅ崼闃?",8,/movie/13076
"
閫氱級浠?",7.4,/movie/468
"
鍙ゆ儜浠旀儏涔夌瘒涔嬫椽鍏村崄涓夊
",7.1,/movie/19412
"
鑽掑攼闃垮Ж澶х數褰?",4.6,/movie/19411
"
婀勫叕娌宠鍔?",8,/movie/18753
"
琚伄鐩栫殑鏃堕棿
",7.5,/movie/19410
"
缇庡浗鐢滃績
",7.4,/movie/19409
"
鍏瑁佸喅
",6.5,/movie/19407
"
澶栧叕鑺抽緞38
",4.2,/movie/19151
"
婧愭皬鐗╄锛氬崈骞翠箣璋?",6.6,/movie/6476
"
闄勮韩瀹為獙
",4,/movie/19403
"
鏄拰64骞达細鍚庣瘒
",7.1,/movie/19402
"
涓夊崄涓€
",4.4,/movie/19400
"
鏂板彜鎯戜粩涔嬪皯骞存縺鏂楃瘒
",6.4,/movie/19393
"
褰撴爲鏋濇姌鏂椂
",5.5,/movie/19394
"
椹村緱姘?",8.3,/movie/18946
"
鏃剁┖鎭嬫梾浜?",8.6,/movie/10936
"
澶滈儙渚犱箣涓€璺嵄閫?",2.5,/movie/19392
"
闅ч亾灏藉ご
",7.3,/movie/19389
"
鐪熷疄鐨勮皫瑷€
",8.1,/movie/3674
"
鍙ゆ儜浠旀縺鎯呯瘒涔嬫椽鍏村ぇ椋炲摜
",6.4,/movie/19382
"
鍚嶄睛鎺㈡煰鍗楋細绔犺妭ONE鍙樺皬鐨勫悕渚︽帰
",8,/movie/19380
"
鐖变笂澶勫コ搴?",2.6,/movie/19381
"
瀵肩伀鏂伴椈绾?",6.9,/movie/19379
"
娲叴浠斾箣姹熸箹澶ч鏆?",6.4,/movie/19377
"
澶槼鐨勫瀛?",7.1,/movie/19378
"
鑽掗噹閫冪敓
",5.5,/movie/19376
"
鍚夌ゥ鐗?",6.8,/movie/19369
"
灞嬩腑缇庝汉
",4.6,/movie/19370
"
鍗卞煄
",5.6,/movie/18549
"
鍛芥偓涓€绾?",6.3,/movie/19360
"
骞藉啣
",7.1,/movie/19359
"
澶╂墠鎹曟墜
",7.4,/movie/19357
"
浣涜幈杩ぇ鎴樻澃妫?",6,/movie/7683
"
榛戣壊鏄熸湡浜?",5.8,/movie/19356
"
閫楅笩澶栦紶锛氳悓瀹濇弧澶╅
",7.5,/movie/19351
"
娉㈡柉鐜嬪瓙锛氭椂涔嬪垉
",7.2,/movie/3994
"
钃濊壊鏉颁紛
",7.1,/movie/19354
"
璞媷涓冭洘榫?",7.4,/movie/19355
"
鎯婂ぉ鐮?",3.9,/movie/19353
"
鍗佷笁鍙锋槦鏈熶簲9
",5.7,/movie/19352
"
鑰佷節闂ㄧ暘澶栦箣鍥涘睜榛勮懙
",5.7,/movie/19349
"
灏忔槑鍜屼粬鐨勫皬浼欎即浠?",4.5,/movie/19345
"
涓€鍏崌鐨勭溂娉猍DVD鐗圿
",7.8,/movie/19339
"
鍦ㄤ笘鐣屼腑蹇冨懠鍞ょ埍
",4.2,/movie/19337
"
姣佺伃鑰?",5.4,/movie/19338
"
鐚拰鑰侀紶锛氬洖鍒板ゥ鍏?",5.3,/movie/19334
"
缁村鍒╀簹鐨勭瀵?016鏃惰绉€
",6.8,/movie/19332
"
闇嶆媺鏂竴瀹?",7.4,/movie/19327
"
鍙ゆ儜浠?涔嬭儨鑰呬负鐜?",7.3,/movie/19326
"
鍚庡ぉ
",8,/movie/3732
"
灏戝コ妞?",5,/movie/19324
"
璐炲瓙澶ф垬浼芥ぐ瀛?",4.5,/movie/19323
"
浠庝綘鐨勫叏涓栫晫璺繃
",5.3,/movie/18775
"
闈炲父鐖跺瓙妗?",5.5,/movie/19321
"
鎴樼锛氬彧鏄埍鐫€浣犵數褰辩増
",4.7,/movie/19316
